head_pitch_deg_mean,head_pitch_deg_std,head_yaw_deg_mean,head_yaw_deg_std,left_arm_angle_mean,left_arm_angle_std,right_arm_angle_mean,right_arm_angle_std,torso_pitch_mean,torso_pitch_std,torso_yaw_mean,torso_yaw_std,L_WRIST_accum_dist_avg,R_WRIST_accum_dist_avg,L_SHOULDER_accum_dist_avg,R_SHOULDER_accum_dist_avg,pose_LEFT_SHOULDER_x_peaks_per_s,pose_LEFT_SHOULDER_y_peaks_per_s,pose_LEFT_SHOULDER_z_peaks_per_s,pose_RIGHT_SHOULDER_x_peaks_per_s,pose_RIGHT_SHOULDER_y_peaks_per_s,pose_RIGHT_SHOULDER_z_peaks_per_s,pose_LEFT_ELBOW_x_peaks_per_s,pose_LEFT_ELBOW_y_peaks_per_s,pose_LEFT_ELBOW_z_peaks_per_s,pose_RIGHT_ELBOW_x_peaks_per_s,pose_RIGHT_ELBOW_y_peaks_per_s,pose_RIGHT_ELBOW_z_peaks_per_s,pose_LEFT_WRIST_x_peaks_per_s,pose_LEFT_WRIST_y_peaks_per_s,pose_LEFT_WRIST_z_peaks_per_s,pose_RIGHT_WRIST_x_peaks_per_s,pose_RIGHT_WRIST_y_peaks_per_s,pose_RIGHT_WRIST_z_peaks_per_s,pose_LEFT_HIP_x_peaks_per_s,pose_LEFT_HIP_y_peaks_per_s,pose_LEFT_HIP_z_peaks_per_s,pose_RIGHT_HIP_x_peaks_per_s,pose_RIGHT_HIP_y_peaks_per_s,pose_RIGHT_HIP_z_peaks_per_s,left_hand_WRIST_x_peaks_per_s,left_hand_WRIST_y_peaks_per_s,left_hand_WRIST_z_peaks_per_s,right_hand_WRIST_x_peaks_per_s,right_hand_WRIST_y_peaks_per_s,right_hand_WRIST_z_peaks_per_s,head_pitch_deg_peaks_per_s,head_yaw_deg_peaks_per_s,left_arm_angle_peaks_per_s,right_arm_angle_peaks_per_s,torso_pitch_peaks_per_s,torso_yaw_peaks_per_s,dist_wrist_lr_peaks_per_s,dist_elbows_lr_peaks_per_s,dist_left_wrist_to_left_shoulder_peaks_per_s,dist_right_wrist_to_right_shoulder_peaks_per_s,dist_left_wrist_to_right_shoulder_peaks_per_s,dist_right_wrist_to_left_shoulder_peaks_per_s,label
-1.0460969,0.19409528,0.43760544,-0.17393471,0.46748602,-0.0016045088,0.43462065,-0.5451693,0.8321222,-1.449284,-1.7625216,-0.40687498,1.0512311,1.192914,0.285384,0.5283345,-1.0469282,-0.20376867,-1.0183575,-1.754569,0.9593634,0.62905836,-0.27427202,-0.68593115,-0.2632776,-0.30963013,-0.33792868,-0.40563485,-1.6690894,-1.1929177,-0.81602037,-0.79305196,-1.6334001,-0.7045424,-2.0934427,-0.0784571,0.17063291,-1.1463914,0.15788269,-0.105988234,-0.74056435,-0.8516602,-1.0861974,-0.48885667,-0.9380021,0.35810146,0.3902824,0.30069584,-1.7703639,-0.9093741,0.25853845,-0.07102978,-0.92107564,0.65443873,-0.9626697,-0.16463971,-0.79482585,-1.0164644,1
0.7154588,-0.3382845,1.0880527,-0.37506986,-0.22192273,-0.39353108,0.098036654,-0.26662257,0.41213006,-1.019208,-2.0266495,-0.99752253,-0.54326814,-0.7451573,-0.23454593,-0.1520072,-0.8991833,-0.7500634,0.9687796,-1.5980091,-0.2603044,0.13583352,0.2240149,-0.67180556,-0.42319712,-0.55076987,-0.71362054,-0.042134006,-0.19787882,0.18465185,-0.6900242,-1.5441658,-0.5759088,-0.061161153,-0.38493285,-0.72552013,1.3497238,-0.4555515,-0.58492565,1.7315537,-0.61579007,-0.24183565,0.7246798,0.11136496,-0.81680226,0.10590471,1.6398859,-0.56637293,0.49124414,-0.36564672,0.49007303,0.48896685,-0.069731645,2.9165494,0.97257406,-0.35779524,0.7815589,1.2501867,1
-0.11119968,-1.1250437,0.60629094,0.7035084,-0.023970295,-0.37841737,-0.26962605,-0.020489097,-0.10985076,-0.9376018,-0.67254686,0.6968437,-1.052654,-0.9182068,-0.6458746,-0.52075154,0.08910781,-0.16937354,0.11934816,-1.2531813,0.721952,0.04530557,-0.8917696,-1.192075,0.5160726,-0.21066828,0.07541898,-0.13268009,-1.2135227,0.25689352,0.8085351,-0.42257172,0.7419038,-0.33841398,0.6468704,0.5165608,0.21354279,0.07115522,-0.62668705,0.01365888,-0.6727649,-0.4180654,1.2494837,0.21151672,1.2297907,0.24931075,0.4844752,-1.5547506,-0.71234125,-0.029072218,-0.03078561,-0.28762448,-0.06537053,-0.46660385,-0.26530033,-0.6099028,-0.04820872,0.9846346,2
-0.0673631,-0.9320716,0.9460329,-0.33224112,0.038753167,0.5083779,0.0010240062,-0.16077444,1.2831336,-1.6615078,-2.3297188,-1.6996723,-0.76037514,-1.3629403,-0.9807668,-0.86331034,-0.7542313,-1.5046663,0.32483345,-1.6034304,0.27730805,1.2380922,-0.5682366,-0.14232062,0.07979164,-2.6283586,-0.4507741,0.46696222,-0.7757447,-0.97947764,0.7453566,-2.289161,-0.5012287,0.93409926,0.011059899,-0.68000823,0.16315337,0.07348442,-1.1416378,0.3788795,-0.8420911,-0.48781806,1.079459,-2.6613839,0.043537244,0.7390303,1.2047468,0.14866947,-0.29809445,-0.6443691,2.102274,-0.58676803,-0.44987822,2.2537286,-0.08148958,-0.34293228,-0.47315308,0.84615463,1
-0.19927736,0.33828282,1.4462653,0.46466964,1.363551,0.807319,1.7868816,1.4102746,0.7441534,-0.28228456,-1.8644502,-1.0468254,-0.41945323,-1.0493876,-0.9436834,-0.84536874,1.4811519,-0.79598373,-0.37922004,-1.1103545,-0.50091887,-0.67971724,1.4817283,-0.44422352,0.30680278,-0.16226716,-0.87238336,-0.6277752,0.35047022,0.39602515,-0.66972417,-1.6877402,-1.0466781,-0.354102,1.7461118,-0.1608381,1.1122684,-0.4555515,-1.4043204,0.87961537,-0.43928045,-1.3393039,-0.50375104,-3.4050872,-1.7931358,0.7751315,-0.20685498,-1.889794,-1.8800539,-2.7531927,0.43268427,-0.88583946,-0.66941184,1.1198561,0.35702446,-1.7581751,0.40154928,-0.40738022,1
-0.6298617,-1.0610658,0.6937734,-0.6644304,1.7929016,1.1474496,1.7586381,1.5700084,0.6256142,-1.0372304,-2.0270917,-1.0266703,-1.6220729,-1.2278527,-1.227847,-1.3870068,1.4143001,-0.48216146,-1.0397749,-0.09103818,-0.36013347,-0.5417009,0.57861173,-0.9512957,0.42539287,1.2801093,0.79504526,0.9719689,0.19232579,0.95369047,0.6595844,-0.16794601,-1.0876021,0.018235331,0.04354332,-2.6901708,1.0405263,-0.042404126,-1.8575101,1.3302362,-0.93087846,-0.9063208,-0.1903709,-1.5518421,-0.6672362,-0.5562021,0.059559844,0.9259956,-1.0001999,-1.1524078,-0.04547524,-1.6500269,0.035327762,-0.053449072,-0.42343074,-3.091019,-1.7347511,-1.9470214,1
0.28984457,0.30146903,1.0041809,1.0209895,-1.5595529,-0.9930584,-1.6309345,-0.75079143,0.42873618,-1.2763493,-1.1161581,0.27883258,-1.6547166,-1.3511227,-1.476359,-1.327929,-1.3810323,-0.93913645,-0.85009855,-2.0367148,-1.7171438,0.6920645,-0.5072769,-1.1699059,-1.668663,-2.1883917,-1.0570973,0.24594459,-0.7547501,-1.0861543,-1.086479,-1.2392467,0.10043007,-0.15640561,-1.0384818,-1.9173144,-2.0592563,-1.6846915,0.5268341,-2.5615935,-0.5139577,-0.5754556,-0.36971822,-0.21536633,-1.6990601,-0.9258027,0.95264345,-2.7256386,-0.82658595,0.35785648,-0.45161703,-0.23531121,-1.1171706,1.5960411,-0.11376656,-1.0028648,-0.06723146,-0.57116574,2
-0.30130956,-0.34616637,1.518891,1.3578304,-1.5014324,-1.5299058,-0.4326451,-0.5685638,0.7318974,-0.8772339,-1.4430128,-0.20831761,-1.873245,-0.93265045,-1.3561004,-1.2563133,-1.3319714,-1.6392497,1.0721767,-2.8637714,-2.1305368,-0.92495346,-0.60797334,-0.68421906,-0.28266224,-1.3203396,-0.17779732,-0.28171414,-1.1241226,0.76636463,-0.29141685,-0.8729085,-2.116608,0.16008195,0.9491714,0.51836085,-1.2995757,0.015695347,-0.39085925,-1.5445355,-0.9286935,-1.1654192,0.87544173,-1.9418364,-1.5720488,1.3965558,0.5747761,-0.7085588,0.17577294,-0.759147,-0.6837912,-1.3389006,-1.3328885,-0.10715411,0.40325207,-1.0367677,-0.7419341,1.4338378,2
-1.4551837,1.1121889,-0.10975854,-0.7255393,0.31220195,-0.60434335,-0.45183218,-0.7018612,0.024555624,-0.5735459,-0.4236203,1.1891774,-1.2487352,-1.5730884,-0.9811524,-1.0609679,-0.19375606,-0.7428125,0.5006289,-1.1740091,-1.2027929,-0.9171951,-1.7085453,-1.1699059,0.53437287,-1.13936,0.2155735,-0.29058203,1.0602379,-0.83969486,1.5171053,0.8652942,0.38795608,0.7106492,-0.4172866,-0.80307394,-0.121155486,-0.08743335,-1.1325563,0.17012684,-0.13664116,-0.5754556,-0.36971822,-0.4203742,-0.56066304,0.30040288,1.7292378,0.18910217,1.3988339,0.578162,0.03909368,1.4177955,1.0102512,-0.090122074,-0.45702636,0.105847836,-0.71709436,-0.57116574,2
0.29131803,-0.13364354,0.087957576,-0.3186847,1.308584,1.4339833,1.2985212,0.8070186,0.3137844,-0.35396862,-0.4946178,0.87951016,0.6565978,0.7801801,1.6236175,1.6394093,-0.27409783,-1.1457931,1.3395023,-1.230766,0.09661887,1.0732048,-1.0582346,-1.4566795,0.73728454,-1.2083752,-0.4944426,1.4460717,-0.7905725,-1.1380404,1.4759963,-1.2946292,-0.12656382,1.3343201,-1.3545287,-1.5214659,-0.2960222,-1.2538524,-0.05540753,-0.27557456,-0.8184585,-1.5561916,1.0814693,-1.7691091,-0.68049437,-0.065307975,-0.89687794,-0.61403096,0.83922535,1.1811029,1.6532722,1.4757998,-0.79848826,0.19583528,0.039797407,1.0628425,0.24059775,0.81584984,2
-0.5887549,0.035819404,0.1007388,1.0703633,1.4629564,1.4672283,0.43497697,0.44905722,1.2458969,-1.7637367,-0.56321144,0.61841285,1.6064247,1.1290818,0.10972418,0.13819553,-0.4189033,-1.2340566,0.50242233,-0.02834748,-0.09102233,-0.014063617,-0.07863206,-0.9847812,-1.6954707,-0.46282744,-0.32953513,0.6875112,-0.95301366,-0.8086149,-0.75469506,-1.0867605,-1.3543743,-0.4703606,-1.5588933,-0.43145448,0.32845354,-1.0419897,-0.7892973,0.1912801,-1.032072,-1.6903273,-0.90435034,-0.7428527,-1.1278468,-0.53244084,-0.19506726,-2.0303345,-2.4261744,0.3183768,-0.047758155,0.20153493,0.21989022,-0.12576902,-1.3337829,-0.74334717,-0.3493898,0.31367934,2
-0.8056621,-0.93268085,0.026093772,-1.0230381,1.136378,2.8231597,0.1526505,2.8171299,-0.45206025,-0.47942942,-0.8264665,1.3601817,-0.7934001,-1.3460053,-0.5447187,-0.4348008,0.47612152,-2.9083233,-0.6740942,-1.1271701,-0.7014312,-0.07328223,-1.5421357,-2.0524695,0.43562576,0.55339587,-0.17779732,0.08336121,-2.4620306,-1.5255488,-1.1772096,-2.3645911,-0.4862386,-0.33156738,0.7613108,-1.7245734,-0.07501075,1.1478199,-1.0808752,-0.739067,-0.5863719,-0.7853435,0.5404149,0.12734853,0.95834947,1.3965558,1.12522,0.30254018,-0.97394747,1.2145991,-0.6003165,2.0356233,0.7085771,-2.678033,-0.9008379,0.19544159,-0.85248214,-1.2534297,2
-1.4084597,0.27206627,0.14518633,-0.5729877,1.1766198,0.74135137,0.52199113,0.56918573,0.15395236,-0.20929728,-0.36798373,1.1947753,-0.12547585,0.10910949,-0.03564074,-0.20843762,-0.8179036,-0.67278254,1.6438061,-0.40204504,-2.0825202,2.3667417,-1.5264714,-1.3478905,0.80219656,-1.1881336,-0.5263005,2.3912358,-1.1918966,-1.8105042,0.8606528,-0.42758694,0.05397032,1.2842798,-0.034090176,-0.696915,-0.2140091,-1.1697217,-1.5836613,-0.60608065,-0.93652135,-1.0953369,0.32019675,0.22715098,0.040465944,0.557108,-0.17436537,0.6924913,-0.96454364,0.901231,0.5866547,2.3877077,-0.3134005,-1.4666988,-0.6841222,-0.79802305,-0.81170034,-0.25451037,2
-0.6067741,-0.87136126,0.24575548,-0.349474,0.5995167,0.3636394,0.021146141,-0.032401174,0.8160722,-0.97735536,-1.5688839,0.64728445,0.84918475,1.2019497,0.47170487,0.49685305,-0.19663768,-0.43307874,0.43505958,1.0644189,-0.025529748,0.037163917,-1.0246052,-1.7177986,0.85252964,-0.933118,-0.8575474,0.18083203,-1.2118009,0.092304155,1.4526482,-1.0853647,0.49752277,-0.05328425,1.0271426,-0.8659525,-0.1856692,0.42721704,0.40801898,-0.82177854,-0.46755603,-0.15050665,-0.064258784,-1.2866807,-1.1580449,0.616875,0.24579145,-1.4272388,-0.24322379,0.34876627,1.5481473,1.1146369,-0.76207083,-0.43390346,-0.15459086,0.717793,-0.43041313,-0.8001471,2
-1.8274676,-0.04012919,0.052716244,-1.4860029,-0.14124902,-0.34030396,-0.43717873,-0.47495723,1.0046948,-1.9436064,-1.0631577,1.1633004,-0.18792433,-0.906847,-0.80839443,-1.0351981,-0.48928142,-0.7514643,-0.92427343,0.070334196,-0.011940739,0.13200593,-1.0936588,-1.5406287,-2.5769498,-1.1633631,-1.4177593,0.40326515,-1.4930503,-0.98255754,-1.2003309,0.633438,-0.92881465,0.013086186,1.5817684,-1.5537697,0.34999433,0.2705959,-1.1381818,0.36181018,-0.87038296,-0.8681098,-0.7762967,-0.41967884,-0.7929733,0.29208905,-0.91579014,-0.43627366,-2.7577972,-0.3635502,-0.5131632,1.0429667,-1.2270093,-0.8344475,-0.99518853,0.63803035,-1.0111847,-2.306032,1
-0.4898177,-1.0792347,-0.020835824,-0.9348974,-0.086160816,-0.41700178,-0.36201942,-0.16705593,0.13822818,-0.8760153,-0.080792814,1.2164699,-1.0728524,-1.4772605,-0.7570881,-0.87806207,0.21163975,-0.70414275,-0.6740942,1.2270249,0.10061813,-0.7424518,-0.41822183,-0.53525645,-0.9384902,0.30802548,-0.4159413,-0.41861755,0.014385188,-0.4494675,-0.9336164,0.91711044,0.23112366,-0.33156738,1.6008133,0.18665947,0.96115994,1.2723535,-0.64961505,1.2203914,-0.3510254,-0.7435353,-0.012379019,1.2142521,0.6743254,0.4405185,-0.44905105,0.5164262,-0.66548616,-0.9840037,-1.0594287,0.83266807,0.045101088,-1.3341644,-1.114942,0.057131734,-0.39647084,-0.14838535,1
-1.0514426,0.8233218,0.017718822,-0.39436582,-0.67513776,0.8436144,0.14699513,1.3777094,0.98721474,-1.6268648,-0.9447463,0.48494205,-1.0338798,-0.23801109,-1.0204368,-0.7245844,-0.3976775,-0.4797987,-1.3378032,0.051724613,-0.32918236,-0.38998845,-0.22824694,1.1533674,-0.31699133,1.8345652,-0.37412947,0.9493695,0.0548936,0.053955685,-0.34415913,-0.51832086,-0.80384976,-0.21597369,-1.2755795,-1.3134131,0.7950565,-0.5614288,-0.5804816,1.0584581,-0.6690127,-1.3419367,-0.66363525,-0.06982655,-1.6217184,1.694315,-0.92881954,0.5752043,-0.34054223,0.129983,-0.03956953,-0.98685104,-1.1365335,1.19345,-0.25198713,-1.327015,-1.5672485,-1.533909,1
-1.6597176,-0.29071066,0.25534555,-0.5104498,1.1207603,1.4053915,1.4985532,1.138145,0.34172878,-0.7519828,-0.08521972,0.76580626,0.12833026,1.1026436,1.0792239,1.3415838,-0.43067282,-0.5875196,0.4813327,-0.25595796,0.27630496,-0.12107915,-0.5227124,-0.23759358,1.3189859,-1.9080948,-0.7372463,1.1032535,0.044708937,-0.6910369,0.95712805,-1.3331994,-1.1523612,0.3895174,-0.7147373,-0.9799373,0.4677454,-1.6868044,-0.67015153,0.65648955,-0.77315456,-1.2790799,-2.080238,-1.9064088,-0.40767217,0.7167068,-0.14342307,-0.46133956,0.3920958,-0.2249622,1.134105,0.10434816,-0.53574497,-0.073766,0.23085636,0.5510935,-0.21551369,0.9040377,1
-1.2545598,-1.5753651,-0.23978947,-0.8716968,-0.7155045,0.038212016,-0.47079962,0.609581,0.9642204,-1.4142486,0.84784085,0.3425317,-1.5163122,-1.5144087,-1.1948289,-1.2022709,-0.28051528,-1.60139,-0.5948922,0.5305306,-1.5559647,2.999659,-0.59505856,-0.7995449,-0.85775363,-0.26073533,-1.5473983,3.432966,-0.12745015,-0.7533772,0.67724013,-1.7823539,-1.643275,2.9482076,0.94819754,-1.1560878,1.448208,-0.0791528,-1.8360772,1.4453499,-0.42585912,-1.7764127,-1.6775542,0.59994155,-1.6266642,-0.50670826,-1.1337835,-1.5238708,-1.1558974,0.40658724,0.78759634,1.3703946,-1.442958,0.6489229,-2.9057214,-0.22012348,-0.88330287,-2.279543,0
-0.33430633,0.09468734,-0.34092718,-0.005218626,-0.92559105,-0.21153076,-0.26342985,-0.19566384,1.7687796,-2.6782181,0.33613223,0.26065576,-1.1021426,0.047513947,-0.9156534,-0.8140828,-1.8513173,-1.5963111,-0.818523,-0.12783821,-0.31186467,-0.455665,-1.771506,0.32305288,-1.3065573,-0.28787336,1.046942,-0.84888446,-2.0172863,0.99994797,0.14515136,-1.3331994,-0.6911997,-0.40882728,-1.3605086,-0.111195594,-0.14902255,-1.5563406,1.1616776,-0.13053904,-1.6622403,-0.40309626,-1.2495842,-1.3888358,-1.4558568,1.2326636,1.5231131,-1.8210449,2.3750637,-0.100636594,1.6952411,-1.3522917,-0.54546624,0.6440765,-0.19735236,-1.2469251,-0.8959116,-1.0363673,0
-1.1693045,-1.2397267,-0.31088758,-1.2621007,0.15218645,0.94992703,-0.79258794,0.87338144,0.93671304,-0.8919721,0.26580048,0.9642717,-0.8914534,-1.0746179,-1.0101826,-1.0591136,-2.041744,-1.2184519,1.6512036,-1.4769363,-0.4768572,-0.8428272,-0.6430044,-1.5184103,1.4318601,-0.6243805,-1.6066598,-0.41861755,-2.7450495,-0.26499662,-0.39771196,-1.2488124,-1.0601285,0.42557165,-0.99518645,2.1673906,1.2720108,-2.1647766,1.7826915,0.6581122,-1.198272,-0.91913027,1.0563571,-2.9671292,1.1003624,0.24931075,-0.37639245,-0.83105713,-1.3132558,-0.9840037,1.1443068,1.6231819,-0.23049684,-0.31749853,-0.8580171,0.88698655,-0.24446686,0.34888422,0
-0.7396589,-0.8543334,0.023321224,-0.41007125,1.2572681,1.9585909,1.192193,1.797149,0.8338503,-0.91945946,-0.5706214,1.2554526,-0.8076715,-0.3824188,-0.31222644,-0.16202031,-0.55757797,-0.10963123,1.7183458,1.2716959,0.88307506,0.6214295,-1.1989558,-2.6991959,0.20223598,-0.14338043,-0.61409116,0.1906541,-0.8006445,-1.1077898,1.3740075,0.22569822,-1.6170428,2.5087385,-0.6899487,-0.00035214436,0.01199598,0.5679304,-0.5804816,0.5433931,-0.31329843,-1.3419367,-0.66363525,0.5099856,-2.2656517,2.0796494,-0.7457862,-1.3644663,-2.4385517,-0.49309465,0.8856624,2.4764018,-0.9822547,-1.2793038,-0.25198713,0.1363163,0.27072135,-0.6987987,1
-1.8017434,-0.3541484,0.18981782,-0.77062714,-0.2250006,-0.19143538,0.13443197,0.0043882793,1.3688618,-2.1106656,0.008901721,1.0989541,-0.4606134,0.60878366,0.45670924,0.3860897,-0.70082194,-0.038296707,1.1267477,-0.60168016,1.31873,-1.0247581,-1.0203185,-0.44422352,0.89724296,0.06265561,-0.6540848,0.004926833,-1.206134,-0.60799736,0.72586,-0.39044255,-0.67678815,0.32754952,-0.38493285,-0.7580979,-0.4311944,-0.07027535,-0.6334428,0.11819607,-0.601081,-0.13208863,-0.46152398,0.6388328,-0.23100206,-0.27651003,-0.16522788,-1.1177983,0.82380474,0.45882952,0.27486464,0.6500768,-0.9501136,0.27628654,-0.010966978,0.23866276,-0.85248214,0.019961206,2
-1.357817,-1.1997623,0.12931553,-1.1467669,-1.0158877,0.14857347,-0.7355187,1.5605981,-0.18358119,-0.4404985,0.27666318,1.0259842,-1.6260903,-1.6510079,-0.79730815,-0.7653002,-0.82751733,-0.8937499,-0.5436428,-0.32869646,0.39556494,1.5240923,-0.23694518,-0.7995449,-1.5368961,-1.1562799,-1.499111,0.6339174,-1.3756031,-2.2495484,-0.70573986,1.3617282,-0.87963104,1.0291905,0.5946604,-0.099185504,0.6603365,1.5495416,-1.6262105,0.30524424,0.7194203,-0.5048235,-0.48195672,0.094349585,-0.8923893,1.7419627,-0.5076467,1.9239357,1.0957302,0.8245247,0.5548673,1.8582293,-0.75996095,-0.06191875,-0.4311897,-0.89318573,0.44200194,-0.9771688,2
-1.5465858,0.60878265,-0.14822562,-0.33508825,0.8057972,0.67405516,0.49684453,1.160788,1.0205382,-1.5696578,0.6808664,0.30423817,-0.46546942,-0.7469377,-0.3513103,-0.10359636,-1.6782019,0.16417053,-0.30645785,-1.5429761,-1.3430704,2.3600647,-1.6589061,-0.68421906,2.246961,-0.51730996,0.34178895,-0.007907366,-1.8188057,-1.2460471,1.3030095,-1.1414113,-1.2362083,0.16008195,0.31514168,0.51836085,0.67856747,-2.022129,-0.39085925,1.2436252,-0.6719522,-0.344456,-1.5367504,0.35984132,0.054636307,0.5621956,-0.61418444,-1.233552,0.17577294,1.0397109,1.5700287,0.53583497,1.339576,0.27529064,0.40325207,2.1317692,0.25299978,1.4338378,1
-0.68979293,0.107268624,-0.6302792,0.51855165,0.4831105,0.017649235,-0.6785499,-0.06551925,1.0823662,-2.0068142,-0.07168891,0.75826705,-0.20531096,-0.60968727,0.11036806,0.10850478,-2.1102057,0.012826202,2.1084442,-1.0840894,-0.97669625,1.4197156,-1.8060156,-0.5138043,1.4869696,-0.8343168,-0.5749435,-0.15928689,-0.7211646,-1.4763193,1.5045205,0.11106083,-0.64661604,-0.37731627,-2.5529969,0.46854118,0.51037914,-2.248075,-0.006243255,0.7238992,-0.8821546,-1.8321936,0.35559407,-0.6105173,-0.20091562,0.43994084,0.75497556,1.0049399,-0.14827693,0.7944734,3.0226424,0.35345933,0.115873545,-0.41218534,0.5286803,0.77040565,-0.26650974,-0.5089434,0
-1.7143234,-0.82217413,1.9969683,1.197322,-1.860502,-1.5234903,-2.2706077,-0.72026396,0.87830156,-2.2759306,-1.4576446,0.07109627,-1.2792653,-1.5689093,-1.1435194,-0.9584533,-1.1152136,-0.3460408,1.8831388,-1.7150126,-1.5129163,2.3531635,-1.0833955,0.6076257,2.5256686,-1.2528582,0.18242005,0.78359914,0.12319307,0.3605001,2.0979898,0.031878173,-0.85396236,1.0227399,-0.23719235,-1.0441808,0.30811167,-0.9347183,0.9137932,0.88749045,-0.9858673,0.15341131,-0.13470553,0.49699292,0.66000485,0.35535827,2.1550603,2.247287,0.6487152,1.9259123,0.80402464,0.14670931,-0.90057814,0.22869012,0.3693943,0.26982594,0.8898139,1.8574094,0
-0.029217832,0.72760785,2.009462,0.20587513,-1.1236866,-1.0387672,-0.38178906,-0.29816565,1.0105308,-1.3426994,-1.9578817,-0.83244205,-0.7853812,-0.5267718,-0.83923227,-0.63369524,0.27767828,0.47780898,0.4813327,-0.3233599,-0.21322748,-0.006780146,0.101351686,-1.5699769,0.23932302,-0.7085077,-0.035798594,-1.0078964,-0.7674327,0.3382586,1.1346532,-0.5260229,0.17097196,0.044650525,0.06179236,-0.10148319,-0.42898238,-0.7905741,-0.79586846,-0.6163033,-0.5659068,-0.8144276,-0.50794804,0.5339944,-0.51116735,-1.0832039,-0.74464977,-0.7389929,0.20242147,-1.5831571,-0.8455563,-1.0384771,-0.5682895,1.1078801,0.90375483,-1.1309519,0.061429095,0.7782045,0
0.29268995,0.7775505,-1.6859611,1.0792727,0.52641743,0.16641523,-0.1290418,0.516423,1.430078,-2.1995149,0.5686596,-0.037711326,-0.21144864,0.22970156,-0.21340865,-0.260811,-1.2779893,-1.806233,-0.5436428,-1.617537,-0.28747028,0.09940775,-1.4903425,-0.6703372,-0.6226654,-0.8080127,0.5289516,0.45579627,-1.0743247,0.041463625,0.67724013,0.3137009,-0.1159874,1.4129937,-0.7802074,1.0105624,-0.2588473,-1.4995254,-0.70804375,-0.23889634,-1.4518386,-1.0388907,0.43342263,-1.5390989,-0.43886656,0.5207018,1.2971013,0.55782354,0.4390052,-0.19942142,0.2290465,-0.09310815,-1.3032544,0.43567094,-0.3172311,-1.7765795,-0.636735,0.05212658,2
-1.025369,-0.7064659,0.65441,0.24434258,-0.91469175,0.15133494,-0.38000733,0.12951177,0.86716986,-1.7501795,-1.6809487,0.15614642,-0.8071772,-1.2626393,-0.8483172,-0.84802514,-0.94058037,-1.4388696,0.952295,-2.519216,-0.5898416,1.1341345,-1.2629025,0.05843588,1.2571086,-0.98283446,-0.42629495,2.003973,-1.0838511,1.6960114,1.4069935,0.18942861,-0.61099744,1.737634,-0.73238564,1.7050687,-0.12006197,-0.9854967,1.9041939,-0.36865893,-0.62730145,-0.5526714,0.50836945,-1.5961299,-2.0671268,0.39895174,-0.62279975,-0.9900766,0.82317567,-0.5538425,1.6353565,-0.29556972,-1.0932384,1.1732044,0.030050032,-1.873182,-1.0375303,0.06781889,2
-1.6603483,-0.52716994,0.42141497,0.21448404,0.42910206,0.25897428,-0.026679616,-0.42870772,1.4563221,-2.6161702,-1.5025774,0.12820871,0.22781934,-0.78905725,-0.47166565,-0.4808161,-1.3198936,0.49619582,0.34278274,-1.3727573,-0.100827135,-0.503185,-1.8931255,-1.1195598,2.0753784,-2.1342628,-0.41040275,-1.0665193,-1.3826094,-1.098334,1.4853173,0.44775066,0.17481895,-0.74032205,-2.057555,-0.51641643,-0.9364777,-2.0683353,-0.76996654,-1.4959048,-0.86824,-0.8981289,-0.39376414,-0.58783656,0.1640725,0.54279184,-0.19136591,-0.78181386,0.26527864,0.9861106,0.28587562,-0.9737628,-0.38218257,0.08851493,-0.29337946,0.51065725,-1.241329,0.718946,0
0.7726803,2.6524184,1.7661338,1.5555271,-1.2583613,0.20949207,-1.8312361,-0.3613053,-0.21827927,-1.5532343,-1.7799727,-0.40509522,-1.0985594,-1.7217779,-1.6117382,-1.3851773,-0.47896752,0.1126765,-1.1428813,-1.3511286,-0.0203613,-0.8377803,1.0985693,1.2620057,-1.41636,-0.6309603,0.42887065,-0.64576894,-0.9093789,-1.441386,-0.1919508,-0.89240867,0.91642535,-0.7182946,-0.036703337,1.4300768,-0.39338684,-0.39528468,-0.5469797,-0.37163824,0.08679743,-0.13883269,-0.30370194,-1.5771213,-0.62044483,1.7298344,-0.15476261,-1.7419258,-0.41216835,0.37016416,-1.2671824,0.56097156,1.7361532,-0.5066912,-1.3123003,-2.054593,-1.0393022,-0.62065274,0
-1.5291888,-1.3041444,-1.7069592,1.0655234,-0.66040266,-0.27912295,-2.1131308,-0.20668,0.9566126,-1.601533,0.038218707,0.47783715,-1.4958924,-1.8707262,-1.8029171,-1.757335,-1.3801581,-1.847893,0.9726879,-2.1534467,0.41316888,1.5754989,-1.0521821,-0.00032125256,-0.31163865,-1.3286182,-0.059952952,0.7147151,-0.959404,-1.4431392,0.07842395,-3.629907,0.36424252,-1.8592278,-2.0161705,1.277513,0.15999676,-1.0116203,-0.9030358,0.52215296,-0.32918912,-0.8663741,1.3002694,-0.49223223,0.27024966,1.4202104,2.0865116,0.45689085,-0.41744545,0.62244976,1.8514338,-1.2171397,-0.5941723,-0.41074443,-1.1877818,-0.4347921,-0.7145819,-1.6350688,0
